,AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,COD_ENSE,COD_ENSE2,COD_ENSE3,COD_GRADO,COD_GRADO2,LET_CUR,COD_JOR,COD_TIP_CUR,COD_DES_CUR,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,COD_REG_ALU,COD_COM_ALU,NOM_COM_ALU,COD_SEC,COD_ESPE,COD_RAMA,COD_MEN,ENS
170644,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,E,3,0,0,8907064,1,199102,26,4,4101,LA SERENA,0,0,0, ,4
170645,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,E,3,0,0,12234632,1,199703,20,4,4101,LA SERENA,0,0,0, ,4
170646,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,E,3,0,0,13519567,2,199803,19,3,3101,COPIAPO,0,0,0, ,4
170647,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,E,3,0,0,14171244,1,200002,17,8,8203,CAÑETE,0,0,0, ,4
170648,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,E,3,0,0,15509215,2,199810,18,4,4101,LA SERENA,0,0,0, ,4
170649,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,E,3,0,0,19761773,1,199211,24,4,4101,LA SERENA,0,0,0, ,4
170650,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,E,3,0,0,20734558,1,199410,22,2,2101,ANTOFAGASTA,0,0,0, ,4
170651,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,E,3,0,0,22800417,2,199806,19,4,4101,LA SERENA,0,0,0, ,4
170652,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,E,3,0,0,23496831,2,199606,21,4,4101,LA SERENA,0,0,0, ,4
170653,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,E,3,0,0,23759784,1,199102,26,4,4101,LA SERENA,0,0,0, ,4
170654,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,F,3,0,0,1191171,2,199310,23,4,4106,VICUÑA,0,0,0, ,4
170655,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,F,3,0,0,1543483,2,199409,22,4,4101,LA SERENA,0,0,0, ,4
170656,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,F,3,0,0,1829736,1,199303,24,4,4101,LA SERENA,0,0,0, ,4
170657,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,F,3,0,0,1906645,1,199802,19,6,6113,PICHIDEGUA,0,0,0, ,4
170658,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,F,3,0,0,2765756,1,199312,23,4,4106,VICUÑA,0,0,0, ,4
170659,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,F,3,0,0,5561315,1,199010,26,4,4101,LA SERENA,0,0,0, ,4
170660,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,F,3,0,0,5630680,2,199010,26,4,4101,LA SERENA,0,0,0, ,4
170661,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,F,3,0,0,6496553,1,199011,26,4,4101,LA SERENA,0,0,0, ,4
170662,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,F,3,0,0,15792404,1,199011,26,4,4101,LA SERENA,0,0,0, ,4
170663,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,F,3,0,0,18746208,1,199907,17,4,4101,LA SERENA,0,0,0, ,4
170664,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,F,3,0,0,19980932,1,199010,26,4,4101,LA SERENA,0,0,0, ,4
170665,2017,529,0,COLEGIO MANUEL RODRIGUEZ,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,212,4,2,11,99,F,3,0,0,20016627,2,199304,24,4,4101,LA SERENA,0,0,0, ,4
170666,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,609596,2,201210,4,4,4101,LA SERENA,0,0,0, ,1
170667,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,1331431,2,201207,4,4,4101,LA SERENA,0,0,0, ,1
170668,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,1541880,1,201301,4,4,4101,LA SERENA,0,0,0, ,1
170669,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,3363451,2,201205,5,4,4101,LA SERENA,0,0,0, ,1
170670,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,4700632,2,201302,4,4,4101,LA SERENA,0,0,0, ,1
170671,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,9831076,1,201208,4,4,4101,LA SERENA,0,0,0, ,1
170672,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,10163443,1,201208,4,4,4101,LA SERENA,0,0,0, ,1
170673,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,10727238,2,201207,4,4,4101,LA SERENA,0,0,0, ,1
170674,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,10793201,1,201207,4,4,4101,LA SERENA,0,0,0, ,1
170675,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,11339756,2,201207,4,4,4101,LA SERENA,0,0,0, ,1
170676,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,12372696,2,201210,4,4,4101,LA SERENA,0,0,0, ,1
170677,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,13600441,2,201209,4,4,4101,LA SERENA,0,0,0, ,1
170678,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,13786825,1,201304,4,4,4101,LA SERENA,0,0,0, ,1
170679,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,15675081,1,201212,4,4,4101,LA SERENA,0,0,0, ,1
170680,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,16602840,1,201304,4,4,4101,LA SERENA,0,0,0, ,1
170681,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,16736960,1,201212,4,4,4101,LA SERENA,0,0,0, ,1
170682,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,17237853,2,201209,4,4,4101,LA SERENA,0,0,0, ,1
170683,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,17711823,2,201304,4,4,4101,LA SERENA,0,0,0, ,1
170684,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,17834248,1,201206,5,13,13125,QUILICURA,0,0,0, ,1
170685,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,18671999,2,201208,4,4,4101,LA SERENA,0,0,0, ,1
170686,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,20802627,2,201207,4,4,4101,LA SERENA,0,0,0, ,1
170687,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,20858422,2,201211,4,4,4101,LA SERENA,0,0,0, ,1
170688,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,20912504,2,201209,4,4,4101,LA SERENA,0,0,0, ,1
170689,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,22258959,1,201208,4,4,4101,LA SERENA,0,0,0, ,1
170690,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,22343361,2,201210,4,4,4101,LA SERENA,0,0,0, ,1
170691,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,23846594,2,201304,4,8,8409,ÑIQUEN,0,0,0, ,1
170692,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,4,4,A,1,0,0,25507345,2,201304,4,4,4101,LA SERENA,0,0,0, ,1
170693,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,1434969,1,201106,6,7,7301,CURICO,0,0,0, ,1
170694,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,1567663,1,201108,5,4,4101,LA SERENA,0,0,0, ,1
170695,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,3532717,2,201110,5,4,4101,LA SERENA,0,0,0, ,1
170696,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,4480432,2,201110,5,4,4101,LA SERENA,0,0,0, ,1
170697,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,4828854,1,201204,5,4,4101,LA SERENA,0,0,0, ,1
170698,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,7862110,2,201107,5,4,4101,LA SERENA,0,0,0, ,1
170699,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,10087281,1,201204,5,4,4101,LA SERENA,0,0,0, ,1
170700,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,10892966,1,201104,6,4,4101,LA SERENA,0,0,0, ,1
170701,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,11261823,2,201104,6,4,4102,COQUIMBO,0,0,0, ,1
170702,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,12240386,1,201105,6,4,4101,LA SERENA,0,0,0, ,1
170703,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,12479114,2,201203,5,4,4101,LA SERENA,0,0,0, ,1
170704,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,13728198,1,201110,5,4,4101,LA SERENA,0,0,0, ,1
170705,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,14998858,1,201201,5,4,4101,LA SERENA,0,0,0, ,1
170706,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,15253949,1,201108,5,4,4101,LA SERENA,0,0,0, ,1
170707,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,17573390,2,201111,5,4,4102,COQUIMBO,0,0,0, ,1
170708,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,19278129,1,201105,6,4,4101,LA SERENA,0,0,0, ,1
170709,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,19510265,1,201201,5,4,4101,LA SERENA,0,0,0, ,1
170710,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,20352554,1,201111,5,4,4101,LA SERENA,0,0,0, ,1
170711,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,21162383,1,201003,7,4,4101,LA SERENA,0,0,0, ,1
170712,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,21429802,1,201111,5,4,4101,LA SERENA,0,0,0, ,1
170713,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,21556766,1,201202,5,4,4101,LA SERENA,0,0,0, ,1
170714,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,21952207,1,201108,5,4,4101,LA SERENA,0,0,0, ,1
170715,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,22283437,2,201105,6,4,4102,COQUIMBO,0,0,0, ,1
170716,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,23306973,1,201110,5,4,4101,LA SERENA,0,0,0, ,1
170717,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,23565753,1,201203,5,4,4101,LA SERENA,0,0,0, ,1
170718,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,23991883,1,201202,5,4,4101,LA SERENA,0,0,0, ,1
170719,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,24381410,1,201108,5,4,4101,LA SERENA,0,0,0, ,1
170720,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,10,1,1,5,5,A,1,0,0,25501367,1,201205,5,4,4101,LA SERENA,0,0,0, ,1
170721,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,1054870,1,201010,6,4,4101,LA SERENA,0,0,0, ,3
170722,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,2720224,2,201005,7,4,4104,LA HIGUERA,0,0,0, ,3
170723,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,5152353,1,201006,7,4,4101,LA SERENA,0,0,0, ,3
170724,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,5223359,2,201104,6,4,4101,LA SERENA,0,0,0, ,3
170725,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,5514549,1,201009,6,4,4101,LA SERENA,0,0,0, ,3
170726,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,6745317,1,201007,6,7,7101,TALCA,0,0,0, ,3
170727,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,7363805,2,201009,6,4,4101,LA SERENA,0,0,0, ,3
170728,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,8096457,1,201008,6,4,4101,LA SERENA,0,0,0, ,3
170729,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,9852581,2,201102,6,4,4201,ILLAPEL,0,0,0, ,3
170730,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,11475804,1,201001,7,4,4101,LA SERENA,0,0,0, ,3
170731,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,11660086,1,201008,6,4,4101,LA SERENA,0,0,0, ,3
170732,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,12606969,1,201012,6,4,4101,LA SERENA,0,0,0, ,3
170733,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,12965200,1,201012,6,4,4101,LA SERENA,0,0,0, ,3
170734,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,15946710,1,201011,6,4,4101,LA SERENA,0,0,0, ,3
170735,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,15985122,2,201012,6,4,4101,LA SERENA,0,0,0, ,3
170736,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,16703298,1,201104,6,4,4101,LA SERENA,0,0,0, ,3
170737,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,17764413,2,201006,7,4,4101,LA SERENA,0,0,0, ,3
170738,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,18063894,2,201012,6,4,4102,COQUIMBO,0,0,0, ,3
170739,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,18290192,1,201011,6,4,4101,LA SERENA,0,0,0, ,3
170740,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,18424152,1,201103,6,4,4101,LA SERENA,0,0,0, ,3
170741,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,18616900,2,201102,6,4,4101,LA SERENA,0,0,0, ,3
170742,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,19055405,2,201006,7,4,4101,LA SERENA,0,0,0, ,3
170743,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,19061877,1,201009,6,4,4101,LA SERENA,0,0,0, ,3
170744,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,19612033,2,201010,6,4,4101,LA SERENA,0,0,0, ,3
170745,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,19650825,2,201012,6,4,4101,LA SERENA,0,0,0, ,3
170746,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,20905336,2,201007,6,4,4101,LA SERENA,0,0,0, ,3
170747,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,21425253,1,201101,6,4,4101,LA SERENA,0,0,0, ,3
170748,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,22802250,1,201008,6,4,4101,LA SERENA,0,0,0, ,3
170749,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,23263550,1,201008,6,4,4101,LA SERENA,0,0,0, ,3
170750,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,25496864,1,200903,8,4,4101,LA SERENA,0,0,0, ,3
170751,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,25497937,1,200903,8,4,4101,LA SERENA,0,0,0, ,3
170752,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,B,3,0,0,514514,1,201101,6,4,4101,LA SERENA,0,0,0, ,3
170753,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,B,3,0,0,1944360,2,201010,6,4,4101,LA SERENA,0,0,0, ,3
170754,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,B,3,0,0,2471768,1,201010,6,4,4102,COQUIMBO,0,0,0, ,3
170755,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,B,3,0,0,2919425,1,201104,6,4,4101,LA SERENA,0,0,0, ,3
170756,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,B,3,0,0,3039804,2,201011,6,4,4101,LA SERENA,0,0,0, ,3
170757,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,B,3,0,0,3936443,1,201009,6,4,4101,LA SERENA,0,0,0, ,3
170758,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,B,3,0,0,4943798,2,201012,6,4,4101,LA SERENA,0,0,0, ,3
170759,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,B,3,0,0,6323829,1,201005,7,4,4101,LA SERENA,0,0,0, ,3
170760,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,B,3,0,0,7154342,2,201103,6,4,4101,LA SERENA,0,0,0, ,3
170761,2017,530,4,COLEGIO GABRIEL GONZALEZ VIDELA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,B,3,0,0,7166085,1,201009,6,4,4101,LA SERENA,0,0,0, ,3
