,AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL
538,2018,680,7,ESCUELA FEDERICO BARNES PAYNE, ,69040500,1,4,41,4106,VICUÑA,41,ELQUI,2,1,0,"-29,96533394","-70,97280121",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
539,2018,681,5,ESCUELA DE EL ARENAL, ,69040500,1,4,41,4106,VICUÑA,41,ELQUI,2,1,1,"-30,02587509","-70,67113495",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
540,2018,682,3,ESCUELA DAGOBERTO CAMPOS NUNEZ, ,69040500,1,4,41,4106,VICUÑA,41,ELQUI,2,1,0,"-29,97766685","-70,95215607",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
541,2018,683,1,ESCUELA DE LA CALERA, ,69040500,1,4,41,4106,VICUÑA,41,ELQUI,2,1,1,"-29,99488831","-70,99655914",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
542,2018,685,8,ESCUELA DE LA POLVADA, ,69040500,1,4,41,4106,VICUÑA,41,ELQUI,2,1,1,"-30,0255024","-70,80997657",0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO
543,2018,686,6,ESCUELA BÁSICA MARIO AQUILES RODRIGUEZ, ,69040600,1,4,41,4105,PAIGUANO,41,ELQUI,2,1,1,"-30,18226242","-70,48554993",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
544,2018,687,4,ESCUELA DE HUANTA, ,69040500,1,4,41,4106,VICUÑA,41,ELQUI,2,1,1,"-29,84835625","-70,38739777",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
545,2018,688,2,ESCUELA DE CHAPILCA, ,69040500,1,4,41,4106,VICUÑA,41,ELQUI,2,1,1,"-29,89729691","-70,52119446",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$1.000 A $10.000
546,2018,689,0,ESCUELA DE VARILLAR, ,69040500,1,4,41,4106,VICUÑA,41,ELQUI,2,1,1,"-29,95131493","-70,53649902",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
547,2018,690,4,COLEGIO ANTONIO VARAS, ,65115187,1,4,41,4106,VICUÑA,41,ELQUI,3,2,0,"-30,03271675","-70,70779419",0,10,110,310,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
548,2018,691,2,ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO, ,69040600,1,4,41,4105,PAIGUANO,41,ELQUI,2,1,0,"-30,02730751","-70,5171814",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
549,2018,692,0,ESCUELA JERONIMO GODOY VILLANUEVA, ,69040600,1,4,41,4105,PAIGUANO,41,ELQUI,2,1,0,"-30,12389755","-70,49408722",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
550,2018,693,9,ESCUELA MUNICIPAL QUEBRADA DE PAIHUANO, ,69040600,1,4,41,4105,PAIGUANO,41,ELQUI,2,1,1,"-30,03318214","-70,46853638",1,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
551,2018,694,7,ESCUELA GABRIELA MISTRAL, ,69040600,1,4,41,4105,PAIGUANO,41,ELQUI,2,1,1,"-30,09379578","-70,49497223",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
552,2018,695,5,ESCUELA MUNICIPAL TRES CRUCES, ,69040600,1,4,41,4105,PAIGUANO,41,ELQUI,2,1,1,"-29,99262428","-70,53099823",1,110,299,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
553,2018,696,3,ESCUELA MUNICIPAL LA ORTIGA, ,69040600,1,4,41,4105,PAIGUANO,41,ELQUI,2,1,1,"-30,20340347","-70,48719788",1,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
554,2018,697,1,ESCUELA MUNICIPAL ALCOHUAZ, ,69040600,1,4,41,4105,PAIGUANO,41,ELQUI,2,1,1,"-30,23150826","-70,49435425",1,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
555,2018,699,8,ESCUELA MARIA ISABEL PERALTA P., ,69040600,1,4,41,4105,PAIGUANO,41,ELQUI,2,1,1,"-30,14264107","-70,40620422",1,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
556,2018,701,3,LICEO ESTELA AVILA DE PERRY, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,60383987","-71,20536804",1,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
557,2018,704,8,LICEO ALEJANDRO ALVAREZ JOFRE, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,60250282","-71,20385742",1,110,310,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
558,2018,705,6,LICEO POLITECNICO DE OVALLE, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,59890366","-71,20558929",1,510,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
559,2018,706,4,COLEGIO FRAY JORGE, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,60628319","-71,20143127",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
560,2018,707,2,ESCUELA BASICA HELENE LANG, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,60510254","-71,20330811",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
561,2018,708,0,ESCUELA ANTONIO TIRADO LANAS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,60196114","-71,1902771",1,10,110,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
562,2018,709,9,ESCUELA BASICA OSCAR ARAYA MOLINA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,59044266","-71,19781494",1,10,110,0,0,0,0,0,0,0,1,1,7,VALORICA,GRATUITO,GRATUITO
563,2018,710,2,ESCUELA BASICA JOSE TOMAS OVALLE B., ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,60251427","-71,21056366",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
564,2018,711,0,ESCUELA GUARDIAMARINA ERNESTO RIQUELME V, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,59634018","-71,19057465",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
565,2018,712,9,ESCUELA BÁSICA ARTURO ALESSANDRI PALMA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,60551262","-71,20889282",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
566,2018,713,7,ESCUELA ARTURO VILLALON SIEULANNE, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,58060265","-71,40979767",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
567,2018,714,5,ESCUELA BASICA VISTA HERMOSA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,59348869","-71,1934967",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
568,2018,715,3,ESCUELA BASICA BERNARDO O¦HIGGINS RIQUELME, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,6439743","-71,23849487",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
569,2018,716,1,ESC.PADRE JOSEPH BENEDIKT STEGMEIER, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,62957764","-71,12294006",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
570,2018,718,8,ESCUELA MARCOS MACUADA OGALDE, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,63736725","-71,28342438",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
571,2018,719,6,COLEGIO YUNGAY, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,60767746","-71,20037842",0,212,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
572,2018,721,8,ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,59098053","-71,18288422",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
573,2018,722,6,ESC. HEBERTO VELAZQUEZ VELAZQUEZ, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,56866264","-71,16474152",1,10,110,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO
574,2018,723,4,ESCUELA VILLORRIO EL TALHUEN, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,56093597","-71,27207947",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
575,2018,724,2,ESCUELA BASICA CALETA EL MAITEN, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-31,14433861","-71,65978241",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
576,2018,725,0,ESCUELA EL CRISOL, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,62627602","-71,21607971",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
577,2018,726,9,ESCUELA QUEBRADA SECA DE SOTAQUI, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,6170311","-71,05443573",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
578,2018,727,7,ESCUELA LA PALOMA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,69197083","-71,03295898",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
579,2018,728,5,ESCUELA EL ALGARROBO, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,62938881","-71,46366119",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
580,2018,729,3,ESCUELA BASICA LOS OLIVOS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,57367897","-71,44002533",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
581,2018,730,7,ESCUELA BASICA LUCIA NUNEZ DE LA CUADRA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,61800194","-71,36819458",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
582,2018,731,5,ESCUELA EL TRAPICHE, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,62984085","-71,32849884",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
583,2018,732,3,ESCUELA HIGUERITAS UNIDAS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
584,2018,733,1,ESCUELA PADRE DAMIAN HEREDIA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,53718948","-71,44796753",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
585,2018,735,8,ESCUELA LA QUIROGA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,55992317","-71,37391663",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
586,2018,736,6,ESCUELA BASICA LOS SOSSAS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,6137867","-71,4021225",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
587,2018,737,4,ESCUELA BASICA VALENTIN LETELIER, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,56392288","-71,15013123",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
588,2018,738,2,ESCUELA BASICA PEJERREYES, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
589,2018,739,0,ESCUELA BASICA JULIO MONTT SALAMANCA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
590,2018,740,4,ESCUELA PEDRO ENRIQUE ALFONSO BARRIOS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,60698318","-71,49597931",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
591,2018,741,2,ESCUELA SONORA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
592,2018,743,9,ESCUELA CARACHILLA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,66895485","-71,07770538",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
593,2018,744,7,ESCUELA ORURO, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,66314316","-71,5165863",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
594,2018,745,5,ESCUELA LA HIGUERA DE PALOMA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,68733025","-71,0470047",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
595,2018,746,3,ESCUELA EL SAUCE, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,53201675","-71,67060852",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
596,2018,747,1,ESCUELA CERRO TAMAYA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,58082962","-71,25965881",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
597,2018,749,8,ESCUELA TRANQUE RECOLETA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,50892258","-71,10466003",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
598,2018,750,1,ESCUELA ELVIRA DEL CARMEN OCHOA AVILES, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,0,"-30,54550362","-71,16608429",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
599,2018,752,8,ESCUELA VALLE HERMOSO, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,52935982","-71,11997986",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
600,2018,753,6,ESC.BAS.JUAN PABLO ARTIGUES PENAFIEL, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,49948502","-71,15141296",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
601,2018,754,4,ESCUELA LA ARAUCANA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,65935707","-71,10755157",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
602,2018,755,2,ESCUELA CANELILLA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,56727791","-71,10196686",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
603,2018,756,0,ESCUELA SANTA CATALINA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,60405731","-71,15697479",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
604,2018,757,9,ESCUELA BASICA EL GUINDO, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,64344788","-71,10768127",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
605,2018,758,7,ESCUELA CORDILLERA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,71188736","-71,20320129",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
606,2018,759,5,ESCUELA BASICA GASPAR CABRALES, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,5177021","-71,48557281",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
607,2018,760,9,ESCUELA LAS LOMAS DE PUNILLA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,58006096","-71,55555725",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
608,2018,761,7,ESCUELA SAN EUGENIO, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
609,2018,762,5,ESCUELA CALETA EL TORO, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,74163437","-71,69927216",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
610,2018,763,3,COLEGIO SAN JUAN BAUTISTA, ,65074607,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,59938049","-71,2038269",0,10,110,310,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
611,2018,766,8,COLEGIO SANTA MARIA EUFRASIA, ,65088839,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,59717751","-71,19301605",1,10,110,310,363,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
612,2018,767,6,COLEGIO PARTICULAR GABRIELA MISTRAL, ,65156482,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,60436058","-71,19837189",0,110,310,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$25.001 A $50.000
613,2018,768,4,COLEGIO LA PROVIDENCIA, ,65089002,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,60360909","-71,19619751",0,110,410,610,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
614,2018,769,2,COLEGIO SAN VIATOR, ,65042966,1,4,43,4301,OVALLE,42,LIMARI,3,2,0,"-30,60082817","-71,19229126",0,10,110,310,0,0,0,0,0,0,1,1,2, ,GRATUITO,$25.001 A $50.000
615,2018,770,6,COLEGIO AMALIA ERRAZURIZ, ,70731100,1,4,43,4301,OVALLE,42,LIMARI,4,3,0,"-30,611938","-71,21721",0,10,110,310,0,0,0,0,0,0,1,1,2, ,MAS DE $100.000,MAS DE $100.000
616,2018,771,4,ESCUELA PARTICULAR EL ARRAYAN, ,65124944,1,4,43,4301,OVALLE,42,LIMARI,3,2,1,"-30,72955704","-71,10317993",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
617,2018,772,2,LICEO AGRICOLA DE OVALLE TADEO PERRY BARN, ,65044735,1,4,43,4301,OVALLE,42,LIMARI,5,4,0,"-30,57936096","-71,18774414",0,510,710,0,0,0,0,0,0,0,1,1,7,CRISTIANA,GRATUITO,GRATUITO
618,2018,773,0,ESCUELA SAMO ALTO, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,40942192","-70,9465332",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
619,2018,774,9,COLEGIO PICHASCA, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,39420891","-70,8711319",1,10,110,310,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
620,2018,775,7,ESCUELA BASICA DE FUNDINA, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,38229942","-70,8441391",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
621,2018,776,5,ES.BAS.SAN PEDRO DE RIO HURTADO, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,40203857","-70,88805389",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
622,2018,777,3,ESC.BASICA HIJOS DE EL CHANAR, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,2845726","-70,63267517",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
623,2018,778,1,ESCUELA BASICA LAS BREAS, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,38524628","-70,59757233",1,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
624,2018,780,3,ESCUELA BASICA TABAQUEROS, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,47343254","-71,03409576",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
625,2018,783,8,ESCUELA DOCTOR JOSE LUIS ARRANO, ,61999320,1,4,41,4103,ANDACOLLO,41,ELQUI,6,5,1,"-30,29520607","-71,1584549",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
626,2018,784,6,ESCUELA BASICA HUAMPULLA, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,4294548","-70,98178101",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
627,2018,785,4,ESCUELA BASICA LOS MAITENES DE SAMO ALTO, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,3699913","-70,92074585",1,110,0,0,0,0,0,0,0,0,1,1,7,NO SE IMPARTE RELIGION,GRATUITO,GRATUITO
628,2018,786,2,ESCUELA BASICA LA HUERTA, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,44824219","-70,85056305",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
629,2018,787,0,ESCUELA BASICA MORRILLOS, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,31400108","-70,73187256",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
630,2018,788,9,ESCUELA BASICA VADO DE MORRILLOS, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,29458237","-70,71556854",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
631,2018,789,7,ESCUELA EL ESPINAL DE RIO HURTADO, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,41261482","-70,90585327",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
632,2018,790,0,ESCUELA BASICA EL ROMERAL, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,50922394","-70,81986237",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
633,2018,791,9,ESCUELA EL BOSQUE, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
634,2018,792,7,ESCUELA BASICA ESTANCIA EL SAUCE, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,45922089","-70,77377319",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
635,2018,793,5,ESCUELA BASICA DE SERON, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,33424568","-70,74468231",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
636,2018,795,1,ESC.BASICA DOMINGO SANTA MARIA GONZALEZ, ,61999320,1,4,41,4103,ANDACOLLO,41,ELQUI,6,5,1,"-30,36968994","-71,12875366",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
637,2018,797,8,ESCUELA LOS MAITENES DE SERON, ,69041000,1,4,43,4305,RIO HURTADO,42,LIMARI,2,1,1,"-30,35466576","-70,69238281",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
638,2018,798,6,ESCUELA EL PALQUI, ,69040800,1,4,43,4303,MONTE PATRIA,42,LIMARI,2,1,0,"-30,77020264","-70,94420624",1,10,110,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO
639,2018,799,4,COLEGIO REPUBLICA DE CHILE, ,69040800,1,4,43,4303,MONTE PATRIA,42,LIMARI,2,1,0,"-30,69390488","-70,95792389",1,10,110,310,363,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
640,2018,800,1,ESCUELA HUATULAME, ,69040800,1,4,43,4303,MONTE PATRIA,42,LIMARI,2,1,0,"-30,84000015","-70,98167419",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
641,2018,802,8,LICEO PRESIDENTE EDUARDO FREI MONTALVA, ,69040800,1,4,43,4303,MONTE PATRIA,42,LIMARI,2,1,0,"-30,6971817","-70,9588089",1,310,510,610,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
642,2018,803,6,ESC.CONCENTRACION FRONTERIZA DE TULAHUEN, ,69040800,1,4,43,4303,MONTE PATRIA,42,LIMARI,2,1,0,"-30,96321106","-70,77114868",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
643,2018,804,4,ESCUELA BASICA WENCESLAO VARGAS, ,69040800,1,4,43,4303,MONTE PATRIA,42,LIMARI,2,1,1,"-30,72348595","-70,77352142",1,10,110,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO
644,2018,805,2,ESCUELA EL MAQUI, ,69040800,1,4,43,4303,MONTE PATRIA,42,LIMARI,2,1,1,"-30,83068275","-70,65368652",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
