,AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL
905,2019,1106,1,ESC.BASICA JOSE SANTOS GONZALEZ, ,69041300,1,4,COQ,42,4202,CANELA,43,CHOAPA,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
906,2019,1108,8,ESCUELA BASICA MARTA BRUNETT, ,69041300,1,4,COQ,42,4202,CANELA,43,CHOAPA,2,1,1,"-31,384632110000","-71,308082580000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
907,2019,1109,6,ESCUELA BASICA GABRIELA MISTRAL, ,69041300,1,4,COQ,42,4202,CANELA,43,CHOAPA,2,1,1,"-31,336099620000","-71,330307010000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
908,2019,1112,6,ESCUELA PARTICULAR EL POTRERO,2093910, ,0,4,COQ,42,4202,CANELA,43,CHOAPA,3,2,1,"-31,52459073","-71,31908365",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
909,2019,1113,4,ESCUELA BASICA SALVADOR REYES, ,69041300,1,4,COQ,42,4202,CANELA,43,CHOAPA,2,1,1,"-31,256660460000","-71,342071530000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
910,2019,1114,2,ESCUELA PARTICULAR EL CHILCAL, ,65153968,1,4,COQ,42,4202,CANELA,43,CHOAPA,3,2,1,"-31,362585070000","-71,437644960000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
911,2019,1115,0,ESC.BASICA JUAN GUZMAN CRUCHAGA, ,69041300,1,4,COQ,42,4202,CANELA,43,CHOAPA,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION
912,2019,1116,9,ESCUELA PARTICULAR CANELILLA, ,65154688,1,4,COQ,42,4202,CANELA,43,CHOAPA,3,2,1,"-31,409576420000","-71,349456790000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
913,2019,1117,7,ESCUELA PARTICULAR LOS TOMES, ,65154174,1,4,COQ,42,4202,CANELA,43,CHOAPA,3,2,1,"-31,452636720000","-71,486145020000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
8731,2019,11097,3,MICROCENTRO DE DIAGNOSTICO, , ,9,4,COQ,43,4301,OVALLE,42,LIMARÍ,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
8732,2019,11098,1,CENTRO DE EST Y DES INTEGRAL DEL NINO, ,88023600,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
8733,2019,11100,7,COLEGIO CONDORIACO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,"-29,70239637","-70,83299765",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO
8734,2019,11102,3,ESCUELA MANUEL MAGALLANES MOURE, ,71352300,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,96129952","-71,34877699",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO
8735,2019,11103,1,COLEGIO LOS CARRERA, ,76121232,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,4,3,0,"-29,963132670000","-71,339710860000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$50.001 A $100.000
8736,2019,11105,8,COLEGIO PARTICULAR MIGUEL DE CERVANTES, ,65145264,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,962081910000","-71,247650150000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
8737,2019,11106,6,COLEGIO PARTICULAR SANTA MARIA, ,65153006,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,3,2,0,"-30,606620790000","-71,200279240000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,$1.000 A $10.000,$50.001 A $100.000
8738,2019,11107,4,COLEGIO PART.SANTA TERESA DE JESUS, ,76076223,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,4,3,0,"-30,604595440000","-71,204887690000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,$50.001 A $100.000,$50.001 A $100.000
8739,2019,11110,4,LICEO JORGE IRIBARREN CHARLIN DE HURTADO, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,"-30,277648930000","-70,670608520000",1,710,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
8740,2019,11111,2,LICEO ALBERTO GALLARDO LORCA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,0,"-30,833225250000","-71,254890440000",1,110,310,710,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
8741,2019,11113,9,BASICA COMUN DELIA ANDRADE DE TELLO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,900339130000","-71,672103880000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
8742,2019,11114,7,COLEGIO NUEVO MUNDO, ,65143776,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,900491710000","-71,249839780000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$25.001 A $50.000
8743,2019,11116,3,JARDIN INFANTIL LAS ABEJITAS,15637238, ,0,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,927010000000","-71,248410000000",0,10,0,0,0,0,0,0,0,0,0,0,1,1,9, ,$50.001 A $100.000,MAS DE $100.000
8744,2019,11117,1,JARDIN INFANTIL EL SOLDADITO, ,81925500,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,906837000000","-71,239590000000",0,10,0,0,0,0,0,0,0,0,0,0,1,1,9, ,SIN INFORMACION,SIN INFORMACION
8745,2019,11120,1,JARDIN INFANTIL CARRUSEL, ,76184393,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,4,3,0,"-29,959973988300","-71,340870380300",0,0,0,0,0,0,0,0,0,0,0,0,0,1,9, ,SIN INFORMACION,SIN INFORMACION
8746,2019,11122,8,JARDIN INFANTIL DEL HOSPITAL DE COQUIMBO, ,61606402,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,4,3,0,"-29,968548000000","-71,336420000000",0,10,0,0,0,0,0,0,0,0,0,0,1,1,9, ,SIN INFORMACION,SIN INFORMACION
8747,2019,11124,4,JARDIN INFANTIL TIA PERLA, , ,9,4,COQ,41,4102,COQUIMBO,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
8748,2019,11127,9,JARDIN INFANTIL TOÑITO, ,61606402,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,4,3,0,"-30,596834000000","-71,198240000000",0,10,0,0,0,0,0,0,0,0,0,0,1,1,9, ,SIN INFORMACION,SIN INFORMACION
8749,2019,11128,7,JARDIN INFANTIL CENTRO ABIERTO LIMARI, , ,9,4,COQ,43,4301,OVALLE,42,LIMARÍ,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
8750,2019,11130,9,COLEGIO SAN IGNACIO DE LOYOLA, ,65155041,1,4,COQ,42,4201,ILLAPEL,43,CHOAPA,3,2,0,"-31,645460130000","-71,187477110000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
8751,2019,11133,3,COLEGIO PARTICULAR SAN GABRIEL, ,65115751,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,962015150000","-71,339332580000",0,110,310,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
8752,2019,11136,8,COLEGIO SAN ALBERTO HURTADO CRUCHAGA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,0,"-30,604742000000","-71,194180000000",1,165,167,363,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
8753,2019,11138,4,JARDIN INFANTIL PILLIN, ,61606402,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,906588000000","-71,252160000000",0,0,0,0,0,0,0,0,0,0,0,0,0,1,9, ,SIN INFORMACION,SIN INFORMACION
8754,2019,11139,2,LICEO FERNANDO BINVIGNAT MARIN, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,"-29,963871000000","-71,254287720000",1,410,510,610,710,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
8755,2019,11144,9,ESCUELA DIEGO DE ALMEYDA, ,65118004,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,959815980000","-71,250907900000",1,10,110,310,610,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
8756,2019,11145,7,COLEGIO PARTICULAR CALASANZ, ,70350200,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,966049190000","-71,255920410000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
8757,2019,11147,3,COLEGIO MANANTIAL, ,65133811,1,4,COQ,42,4201,ILLAPEL,43,CHOAPA,3,2,0,"-31,628368380000","-71,162628170000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO
8758,2019,11148,1,ESCUELA BASICA LA PUNTILLA NORTE, ,76153548,1,4,COQ,42,4201,ILLAPEL,43,CHOAPA,3,2,0,"-31,62408681","-71,14985014",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
8759,2019,11151,1,JARDIN INFANTIL CASCANUECES, , ,9,4,COQ,43,4301,OVALLE,42,LIMARÍ,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
8760,2019,11153,8,ESCUELA LA PARRITA, ,69041300,1,4,COQ,42,4202,CANELA,43,CHOAPA,2,1,1,"-31,315576550000","-71,321365360000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
8761,2019,11154,6,ESCUELA BASICA EL TOTORAL, ,69041300,1,4,COQ,42,4202,CANELA,43,CHOAPA,2,1,1,"-31,326726910000","-71,596107480000",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO
8762,2019,11155,4,LICEO JORGE ALESSANDRI RODRIGUEZ, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,"-29,886993410000","-71,231666560000",1,110,310,510,563,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
8763,2019,11156,2,CENTRO DE DETENCION PREVENTIVA, ,69041200,1,4,COQ,42,4201,ILLAPEL,43,CHOAPA,2,1,0,"-31,630577000000","-71,167500000000",0,165,167,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
8764,2019,11157,0,COLEGIO LIBERTADOR SIMON BOLIVAR, ,65143769,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,915113450000","-71,253440860000",0,110,310,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$50.001 A $100.000
9581,2019,12765,5,ESCUELA ESPECIAL DIVERSIA, ,65116551,1,4,COQ,42,4203,LOS VILOS,43,CHOAPA,3,2,0,"-31,913303000000","-71,506959000000",0,212,0,0,0,0,0,0,0,0,0,0,1,1,9, ,SIN INFORMACION,SIN INFORMACION
9587,2019,12774,4,ESCUELA ESPECIAL DE LENGUAJE PEQUEÑAS CUMBRES, ,65154577,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,887165000000","-71,232414000000",0,214,0,0,0,0,0,0,0,0,0,0,1,1,9, ,GRATUITO,GRATUITO
9589,2019,12776,0,ESCUELA DE LENGUAJE MI MUNDO DE LETRAS, ,65154033,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,962576000000","-71,339976000000",0,214,0,0,0,0,0,0,0,0,0,0,1,1,9, ,SIN INFORMACION,SIN INFORMACION
9592,2019,12779,5,COLEGIO ALTOS DEL CERRO GRANDE, ,65158339,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,950166700000","-71,232971190000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,9, ,GRATUITO,$50.001 A $100.000
9593,2019,12780,9,COLEGIO EDUCACION ESPECIAL ZAYED, ,65155574,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,886624000000","-71,250880500000",0,212,0,0,0,0,0,0,0,0,0,0,1,1,9, ,GRATUITO,GRATUITO
9594,2019,12781,7,AMAZING GRACE ENGLISH SCHOOL, ,76179872,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,898990000000","-71,263810000000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,9, ,MAS DE $100.000,MAS DE $100.000
9822,2019,13300,0,COLEGIO ALEMAN, ,72024300,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,952143000000","-71,228350000000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,MAS DE $100.000,MAS DE $100.000
9823,2019,13302,7,ESCUELA PARTICULAR CERRO BLANCO, ,65156409,1,4,COQ,42,4203,LOS VILOS,43,CHOAPA,3,2,1,"-32,017929080000","-71,371864320000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9824,2019,13303,5,COLEGIO CONEJITO CHIMBUN Y SUS AMIGOS, ,65145542,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,940576550000","-71,261123660000",0,10,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9825,2019,13304,3,JARDIN INFANTIL LOS PEQUITAS, ,77433750,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9826,2019,13305,1,COLEGIO TRINITY, ,65166895,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,947690960000","-71,242225650000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$50.001 A $100.000
9827,2019,13309,4,ESC. BASICA LA HIGUERA DE PUNITAQUI, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,871145250000","-71,254859920000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9828,2019,13310,8,JARDIN INFANTIL THE LITTLE PRINCE,10408532, ,0,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9829,2019,13311,6,ESCUELA PARTICULAR LA ESMERALDA, ,70672400,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9830,2019,13312,4,ESCUELA PARTICULAR CHEPICA, ,65127037,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,3,2,1,"-31,125473020000","-70,832580570000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9831,2019,13313,2,COLEGIO FRANCIS SCHOOL, ,65155654,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,977048870000","-71,341690060000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$50.001 A $100.000
9832,2019,13314,0,COLEGIO CRISTOBAL COLON, ,65155372,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,991884230000","-71,330429080000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$10.001 A $25.000
9833,2019,13315,9,JARDIN INFANTIL MI PEQUENO MUNDO, , ,9,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9834,2019,13316,7,COLEGIO ROYAL COLLEGE,4340183, ,0,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9835,2019,13319,1,SCUOLA ITALIANA ALCIDE DE GASPERI, ,71979500,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,934664000000","-71,266180000000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,7,HUMANISTA CRISTIANA DE INSPIRACIÓN CATÓLICA,MAS DE $100.000,MAS DE $100.000
9836,2019,13320,5,COLEGIO PARTICULAR TONGOY, ,65147978,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-30,260484700000","-71,490852360000",0,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9837,2019,13321,3,CENTRO ABIERTO MILLAPEL, , ,9,4,COQ,42,4201,ILLAPEL,43,CHOAPA,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9838,2019,13322,1,CENTRO ABIERTO BOTONCITOS DEL VALLE, , ,9,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9839,2019,13324,8,COLEGIO SANTA MARIA DE BELEN N_ 162, ,65195640,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,984310150000","-71,345390320000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,SIN INFORMACION,$50.001 A $100.000
9840,2019,13325,6,ESCUELA JOSE RAFAEL SALINAS, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-30,97028454","-70,92720348",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO
9841,2019,13328,0,JARDIN INF  DE LA UNIVERSIDAD DE LA SERENA, ,70783100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,913246000000","-71,240430000000",0,10,0,0,0,0,0,0,0,0,0,0,1,1,1, ,$50.001 A $100.000,$50.001 A $100.000
9842,2019,13329,9,JARDIN INFANTIL HAPPY KING,5449927, ,0,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,923272000000","-71,253441000000",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,$50.001 A $100.000,$50.001 A $100.000
9843,2019,13330,2,COLEGIO PARTICULAR PIERROT, ,65116079,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,906581880000","-71,251899720000",1,110,299,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9844,2019,13331,0,JARDIN INFANTIL PIN UNO- PIN DOS, ,65152021,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,973897930000","-71,330406190000",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,SIN INFORMACION,SIN INFORMACION
9845,2019,13332,9,COLEGIO SAINT MARY SCHOOL, ,96621310,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,4,3,0,"-29,987810120000","-71,341833470000",0,110,310,0,0,0,0,0,0,0,0,0,1,1,2, ,$25.001 A $50.000,$50.001 A $100.000
9846,2019,13333,7,ESC. FAMILIAR AGRICOLA VALLE DEL ELQUI, ,71329100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,1,"-29,980049130000","-71,081031800000",1,710,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9847,2019,13334,5,COLEGIO SAN IGNACIO DE LOYOLA,9773464, ,0,4,COQ,42,4201,ILLAPEL,43,CHOAPA,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9848,2019,13335,3,COLEGIO TRINITY SCHOOL  ANEXO, , ,9,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9849,2019,13336,1,ESCUELA BASICA JOSE IGNACIO ZENTENO, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-30,975393300000","-71,125099180000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9850,2019,13338,8,COLEGIO KID S WORLD SCHOOL, , ,9,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9851,2019,13339,6,JARDIN INFANTIL SAN DANIEL, ,76119578,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,"-29,900415000000","-71,243740000000",0,10,0,0,0,0,0,0,0,0,0,0,1,1,9, ,SIN INFORMACION,SIN INFORMACION
9852,2019,13341,8,COLEGIO PART. KOMVUX - COQUIMBO, ,65145988,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,983095170000","-71,334297180000",1,10,110,310,410,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9853,2019,13342,6,COLEGIO PARTICULAR SAN FRANCISCO JAVIER, ,65120392,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,960102080000","-71,343559270000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9854,2019,13343,4,JARDIN INFANTIL BAMBI, , ,9,4,COQ,41,4102,COQUIMBO,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9855,2019,13344,2,COLEGIO AMERICANO, ,65145566,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,871946330000","-71,244483950000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9856,2019,13347,7,JARDIN INFANTIL PAPELUCHO, , ,9,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9857,2019,13350,7,JARDIN INFANTIL LE PETIT ENFANT, ,65120038,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,876611710000","-71,245605470000",1,10,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9858,2019,13351,5,COLEGIO ALEJANDRO COVARRUBIAS ZAGAL, ,78293370,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9859,2019,13352,3,LICEO POLIV.PADRE JOSE HERDE P-LHER, ,69041300,1,4,COQ,42,4202,CANELA,43,CHOAPA,2,1,0,"-31,389156340000","-71,414939880000",1,310,363,510,710,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9860,2019,13353,1,SAINT JOHN S SCHOOL, ,78092750,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,$10.001 A $25.000
9861,2019,13356,6,COLEGIO ALBERT EINSTEIN, ,65155915,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,928565980000","-71,256752010000",0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$50.001 A $100.000
9862,2019,13357,4,JARDIN INFANTIL EL CASTILLO DEL SABER, ,76160721,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9863,2019,13358,2,ESCUELA JUAN RENDIC, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,1,"-29,953088760000","-70,966552730000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
9864,2019,13359,0,JARDIN INFANTIL MALLEN,6009829, ,0,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9865,2019,13360,4,COLEGIO SAN NICOLAS, ,65145526,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,"-29,924579620000","-71,248870850000",1,110,310,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,$1.000 A $10.000,$50.001 A $100.000
9866,2019,13361,2,KID´S WORLD SCHOOL, ,65149472,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,"-29,965263370000","-71,341506960000",1,10,110,310,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,$25.001 A $50.000
9867,2019,13362,0,ESCUELA BASICA LOS ANGELES DE RAPEL, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,726230620000","-70,809371950000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9868,2019,13363,9,ESCUELA BASICA MUNICIPAL LA GRANJITA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,745504380000","-71,293403630000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9869,2019,13364,7,ESCUELA BASICA MUNICIPAL EL PIDEN, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,81288577","-71,22081737",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO
9870,2019,13365,5,ESCUELA BASICA MINILLAS, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,"-30,509645460000","-70,873382570000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
9871,2019,13366,3,ESCUELA BASICA LOS CRISTALES DE ORO, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
9872,2019,13367,1,COLEGIO TRINITY SCHOOL  ANEXO, , ,9,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
