,AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,COD_ENSE,COD_ENSE2,COD_ENSE3,COD_GRADO,COD_GRADO2,LET_CUR,COD_JOR,COD_TIP_CUR,COD_DES_CUR,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,COD_REG_ALU,COD_COM_ALU,NOM_COM_ALU,COD_SEC,COD_ESPE,COD_RAMA,ENS
170534,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,13354232,1,201104,7,4,4101,LA SERENA,0,0,0,3
170535,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,13443993,2,201202,6,4,4101,LA SERENA,0,0,0,3
170536,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,14653520,1,201107,6,4,4101,LA SERENA,0,0,0,3
170537,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,15160180,1,201205,6,4,4101,LA SERENA,0,0,0,3
170538,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,15589528,1,201106,7,4,4101,LA SERENA,0,0,0,3
170539,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,15658388,1,201109,6,4,4101,LA SERENA,0,0,0,3
170540,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,16298089,1,201009,7,4,4102,COQUIMBO,0,0,0,3
170541,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,17000405,2,201109,6,4,4101,LA SERENA,0,0,0,3
170542,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,17086716,1,201108,6,4,4101,LA SERENA,0,0,0,3
170543,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,18431743,1,201112,6,4,4101,LA SERENA,0,0,0,3
170544,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,21249684,1,201012,7,4,4101,LA SERENA,0,0,0,3
170545,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,21725567,1,201109,6,4,4101,LA SERENA,0,0,0,3
170546,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,23364607,1,201201,6,4,4101,LA SERENA,0,0,0,3
170547,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,1,1,A,3,0,0,24859996,2,201201,6,4,4101,LA SERENA,0,0,0,3
170548,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,144024,1,201011,7,4,4101,LA SERENA,0,0,0,3
170549,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,1587400,1,201006,8,4,4101,LA SERENA,0,0,0,3
170550,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,1847481,2,201104,7,5,5102,CASABLANCA,0,0,0,3
170551,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,2527453,2,201104,7,4,4101,LA SERENA,0,0,0,3
170552,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,7844043,2,201009,7,13,13106,ESTACION CENTRAL,0,0,0,3
170553,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,7889557,1,200912,8,4,4101,LA SERENA,0,0,0,3
170554,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,7958226,2,201103,7,4,4101,LA SERENA,0,0,0,3
170555,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,8317663,2,201010,7,4,4101,LA SERENA,0,0,0,3
170556,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,8361293,2,201008,7,4,4101,LA SERENA,0,0,0,3
170557,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,9678110,1,201004,8,6,6101,RANCAGUA,0,0,0,3
170558,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,10607032,1,200906,9,4,4101,LA SERENA,0,0,0,3
170559,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,12747854,2,201102,7,4,4101,LA SERENA,0,0,0,3
170560,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,13349337,2,201103,7,4,4101,LA SERENA,0,0,0,3
170561,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,13804795,2,201102,7,4,4101,LA SERENA,0,0,0,3
170562,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,14265925,2,201102,7,4,4101,LA SERENA,0,0,0,3
170563,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,15088667,2,201004,8,4,4101,LA SERENA,0,0,0,3
170564,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,15920235,2,201001,8,4,4101,LA SERENA,0,0,0,3
170565,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,16479156,2,201005,8,4,4101,LA SERENA,0,0,0,3
170566,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,16983689,1,201006,8,4,4101,LA SERENA,0,0,0,3
170567,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,17901012,1,201008,7,4,4101,LA SERENA,0,0,0,3
170568,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,18474464,2,201103,7,4,4101,LA SERENA,0,0,0,3
170569,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,19116290,1,201012,7,4,4101,LA SERENA,0,0,0,3
170570,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,19520645,2,200808,9,12,12101,PUNTA ARENAS,0,0,0,3
170571,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,19978353,1,201101,7,4,4101,LA SERENA,0,0,0,3
170572,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,21236468,1,201001,8,4,4101,LA SERENA,0,0,0,3
170573,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,21676670,1,200907,8,4,4101,LA SERENA,0,0,0,3
170574,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,22751050,1,201009,7,4,4102,COQUIMBO,0,0,0,3
170575,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,23333385,2,201104,7,1,1101,IQUIQUE,0,0,0,3
170576,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,24313995,2,201007,7,4,4101,LA SERENA,0,0,0,3
170577,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,24610198,2,201009,7,13,13201,PUENTE ALTO,0,0,0,3
170578,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,25509534,1,201009,7,4,4101,LA SERENA,0,0,0,3
170579,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,2,2,A,3,0,0,25639375,1,201101,7,4,4101,LA SERENA,0,0,0,3
170580,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,520351,2,200906,9,4,4101,LA SERENA,0,0,0,3
170581,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,640131,1,201003,8,4,4101,LA SERENA,0,0,0,3
170582,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,1120083,2,200904,9,13,13104,CONCHALI,0,0,0,3
170583,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,1515806,1,200906,9,4,4102,COQUIMBO,0,0,0,3
170584,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,2343211,1,200910,8,3,3301,VALLENAR,0,0,0,3
170585,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,2836123,1,200905,9,13,13111,LA GRANJA,0,0,0,3
170586,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,2994199,1,200905,9,4,4101,LA SERENA,0,0,0,3
170587,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,4075395,2,200812,9,4,4101,LA SERENA,0,0,0,3
170588,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,4572598,2,201003,8,4,4101,LA SERENA,0,0,0,3
170589,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,6750168,2,200906,9,5,5605,EL TABO,0,0,0,3
170590,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,7424128,2,200811,9,4,4101,LA SERENA,0,0,0,3
170591,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,8802249,1,200207,15,4,4101,LA SERENA,0,0,0,3
170592,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,10010849,1,201002,8,4,4101,LA SERENA,0,0,0,3
170593,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,10659402,2,200812,9,4,4101,LA SERENA,0,0,0,3
170594,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,10877069,2,201005,8,4,4101,LA SERENA,0,0,0,3
170595,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,11100081,1,200711,10,4,4101,LA SERENA,0,0,0,3
170596,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,11852386,2,201001,8,4,4102,COQUIMBO,0,0,0,3
170597,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,12695344,1,200904,9,2,2201,CALAMA,0,0,0,3
170598,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,14494293,2,200907,8,4,4101,LA SERENA,0,0,0,3
170599,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,15095043,1,200806,10,3,3101,COPIAPO,0,0,0,3
170600,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,15186675,2,200806,10,4,4101,LA SERENA,0,0,0,3
170601,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,15542231,1,201004,8,4,4101,LA SERENA,0,0,0,3
170602,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,18491626,1,200906,9,4,4101,LA SERENA,0,0,0,3
170603,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,19248532,2,201001,8,4,4101,LA SERENA,0,0,0,3
170604,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,20281690,1,200909,8,4,4102,COQUIMBO,0,0,0,3
170605,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,20419583,1,200405,14,4,4101,LA SERENA,0,0,0,3
170606,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,21643275,1,200911,8,4,4101,LA SERENA,0,0,0,3
170607,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,22904765,1,200907,8,4,4101,LA SERENA,0,0,0,3
170608,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,23149830,2,200910,8,4,4102,COQUIMBO,0,0,0,3
170609,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,23426731,1,200902,9,4,4101,LA SERENA,0,0,0,3
170610,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,23436797,1,200909,8,2,2101,ANTOFAGASTA,0,0,0,3
170611,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,23931821,2,200910,8,4,4101,LA SERENA,0,0,0,3
170612,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,24678002,1,201005,8,3,3101,COPIAPO,0,0,0,3
170613,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,3,3,A,3,0,0,25559607,2,200706,11,4,4101,LA SERENA,0,0,0,3
170614,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,1762195,1,200608,11,4,4101,LA SERENA,0,0,0,3
170615,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,2263181,1,200412,13,4,4101,LA SERENA,0,0,0,3
170616,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,3342082,2,200711,10,4,4101,LA SERENA,0,0,0,3
170617,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,5147289,1,200809,9,4,4101,LA SERENA,0,0,0,3
170618,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,6505524,1,200706,11,4,4101,LA SERENA,0,0,0,3
170619,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,6535528,1,200707,10,4,4101,LA SERENA,0,0,0,3
170620,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,6669097,1,200807,9,4,4101,LA SERENA,0,0,0,3
170621,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,6855526,2,200811,9,4,4101,LA SERENA,0,0,0,3
170622,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,6898355,2,200804,10,4,4102,COQUIMBO,0,0,0,3
170623,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,7609680,1,200808,9,4,4101,LA SERENA,0,0,0,3
170624,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,7754419,1,200901,9,4,4101,LA SERENA,0,0,0,3
170625,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,8594290,1,200806,10,4,4101,LA SERENA,0,0,0,3
170626,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,9583412,1,200807,9,4,4101,LA SERENA,0,0,0,3
170627,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,10419761,1,200711,10,4,4101,LA SERENA,0,0,0,3
170628,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,10424146,2,200810,9,4,4103,ANDACOLLO,0,0,0,3
170629,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,11631374,1,200901,9,4,4101,LA SERENA,0,0,0,3
170630,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,12124656,2,200812,9,1,1101,IQUIQUE,0,0,0,3
170631,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,15019066,1,200901,9,4,4101,LA SERENA,0,0,0,3
170632,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,15074091,1,200812,9,4,4101,LA SERENA,0,0,0,3
170633,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,16272843,1,200811,9,3,3101,COPIAPO,0,0,0,3
170634,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,16772391,1,200810,9,4,4101,LA SERENA,0,0,0,3
170635,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,17030336,1,200811,9,4,4101,LA SERENA,0,0,0,3
170636,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,17546619,1,200806,10,2,2101,ANTOFAGASTA,0,0,0,3
170637,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,17804695,2,200806,10,4,4101,LA SERENA,0,0,0,3
170638,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,17993651,1,200808,9,4,4101,LA SERENA,0,0,0,3
170639,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,18924066,2,200711,10,4,4101,LA SERENA,0,0,0,3
170640,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,18940271,2,200902,9,1,1101,IQUIQUE,0,0,0,3
170641,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,20424895,1,200801,10,4,4101,LA SERENA,0,0,0,3
170642,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,21578362,1,200804,10,4,4101,LA SERENA,0,0,0,3
170643,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,21605851,1,200712,10,4,4101,LA SERENA,0,0,0,3
170644,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,21754225,1,200811,9,4,4101,LA SERENA,0,0,0,3
170645,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,21930338,1,200610,11,4,4101,LA SERENA,0,0,0,3
170646,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,22598277,2,200602,12,1,1101,IQUIQUE,0,0,0,3
170647,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,22630635,2,200903,9,4,4101,LA SERENA,0,0,0,3
170648,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,23106288,1,200906,9,4,4101,LA SERENA,0,0,0,3
170649,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,300592,2,200709,10,4,4102,COQUIMBO,0,0,0,3
170650,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,1401482,2,200712,10,3,3101,COPIAPO,0,0,0,3
170651,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,1584445,1,200708,10,4,4101,LA SERENA,0,0,0,3
170652,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,3808546,1,200304,15,4,4101,LA SERENA,0,0,0,3
170653,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,3904879,2,200703,11,4,4106,VICUÑA,0,0,0,3
170654,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,4102329,2,200311,14,3,3103,TIERRA AMARILLA,0,0,0,3
170655,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,4366668,1,200705,11,4,4101,LA SERENA,0,0,0,3
170656,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,5807457,1,200710,10,4,4101,LA SERENA,0,0,0,3
170657,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,5908364,1,200703,11,4,4101,LA SERENA,0,0,0,3
170658,2018,523,1,ESCUELA ALONSO DE ERCILLA,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,6810711,1,200411,13,4,4101,LA SERENA,0,0,0,3
